comp, swap, thresh, size, cpu_time, -->, time
950000, 0, 240, 96, 0.006217, -->, 0.008s
3360000, 0, -1, 96, 0.100143, -->, 0.104s
950000, 0, 240, 96, 0.003845, -->, 0.008s
3360000, 0, -1, 96, 0.105607, -->, 0.109s
950000, 0, 240, 96, 0.004682, -->, 0.009s
3360000, 0, -1, 96, 0.102085, -->, 0.107s
950000, 0, 240, 96, 0.004902, -->, 0.008s
3360000, 0, -1, 96, 0.106712, -->, 0.109s
950000, 0, 240, 96, 0.005535, -->, 0.009s
3360000, 0, -1, 96, 0.102731, -->, 0.106s
950000, 0, 240, 96, 0.005046, -->, 0.008s
3360000, 0, -1, 96, 0.102826, -->, 0.108s
950000, 0, 240, 96, 0.003575, -->, 0.008s
3360000, 0, -1, 96, 0.101623, -->, 0.105s
950000, 0, 240, 96, 0.005496, -->, 0.008s
3360000, 0, -1, 96, 0.108196, -->, 0.110s
950000, 0, 240, 96, 0.006449, -->, 0.008s
3360000, 0, -1, 96, 0.104266, -->, 0.107s
 
940000, 0, 240, 95, 0.003793, -->, 0.009s
3340000, 0, -1, 95, 0.104546, -->, 0.107s
940000, 0, 240, 95, 0.006828, -->, 0.009s
3340000, 0, -1, 95, 0.104321, -->, 0.108s
940000, 0, 240, 95, 0.006034, -->, 0.008s
3340000, 0, -1, 95, 0.107899, -->, 0.110s
940000, 0, 240, 95, 0.006802, -->, 0.010s
3340000, 0, -1, 95, 0.099094, -->, 0.105s
940000, 0, 240, 95, 0.004940, -->, 0.009s
3340000, 0, -1, 95, 0.102292, -->, 0.106s
940000, 0, 240, 95, 0.005611, -->, 0.010s
3340000, 0, -1, 95, 0.101492, -->, 0.105s
940000, 0, 240, 95, 0.005436, -->, 0.008s
3340000, 0, -1, 95, 0.099444, -->, 0.103s
940000, 0, 240, 95, 0.006656, -->, 0.008s
3340000, 0, -1, 95, 0.104533, -->, 0.108s
940000, 0, 240, 95, 0.004286, -->, 0.008s
3340000, 0, -1, 95, 0.101898, -->, 0.105s
940000, 0, 240, 95, 0.006525, -->, 0.008s
3340000, 0, -1, 95, 0.104238, -->, 0.106s
 
930000, 0, 240, 94, 0.004984, -->, 0.008s
3310000, 0, -1, 94, 0.102465, -->, 0.105s
930000, 0, 240, 94, 0.004228, -->, 0.008s
3310000, 0, -1, 94, 0.098386, -->, 0.103s
930000, 0, 240, 94, 0.005130, -->, 0.010s
3310000, 0, -1, 94, 0.101389, -->, 0.103s
930000, 0, 240, 94, 0.003199, -->, 0.008s
3310000, 0, -1, 94, 0.101066, -->, 0.104s
930000, 0, 240, 94, 0.003712, -->, 0.008s
3310000, 0, -1, 94, 0.105685, -->, 0.110s
930000, 0, 240, 94, 0.005980, -->, 0.008s
3310000, 0, -1, 94, 0.103724, -->, 0.108s
930000, 0, 240, 94, 0.005684, -->, 0.008s
3310000, 0, -1, 94, 0.103886, -->, 0.108s
930000, 0, 240, 94, 0.005401, -->, 0.008s
3310000, 0, -1, 94, 0.103143, -->, 0.107s
930000, 0, 240, 94, 0.003364, -->, 0.008s
3310000, 0, -1, 94, 0.101406, -->, 0.104s
930000, 0, 240, 94, 0.005740, -->, 0.008s
3310000, 0, -1, 94, 0.099737, -->, 0.102s
 
920000, 0, 240, 93, 0.004995, -->, 0.010s
3280000, 0, -1, 93, 0.103869, -->, 0.107s
920000, 0, 240, 93, 0.005406, -->, 0.008s
3280000, 0, -1, 93, 0.099323, -->, 0.104s
920000, 0, 240, 93, 0.002858, -->, 0.008s
3280000, 0, -1, 93, 0.104886, -->, 0.110s
920000, 0, 240, 93, 0.006672, -->, 0.009s
3280000, 0, -1, 93, 0.100107, -->, 0.104s
920000, 0, 240, 93, 0.004604, -->, 0.008s
3280000, 0, -1, 93, 0.098121, -->, 0.103s
920000, 0, 240, 93, 0.004079, -->, 0.008s
3280000, 0, -1, 93, 0.097762, -->, 0.103s
920000, 0, 240, 93, 0.006839, -->, 0.008s
3280000, 0, -1, 93, 0.100496, -->, 0.105s
920000, 0, 240, 93, 0.005027, -->, 0.008s
3280000, 0, -1, 93, 0.098792, -->, 0.104s
920000, 0, 240, 93, 0.004447, -->, 0.008s
3280000, 0, -1, 93, 0.094671, -->, 0.098s
920000, 0, 240, 93, 0.006050, -->, 0.008s
3280000, 0, -1, 93, 0.099831, -->, 0.104s
 
910000, 0, 240, 92, 0.003929, -->, 0.009s
3240000, 0, -1, 92, 0.096581, -->, 0.102s
910000, 0, 240, 92, 0.006562, -->, 0.008s
3240000, 0, -1, 92, 0.096232, -->, 0.101s
910000, 0, 240, 92, 0.003422, -->, 0.008s
3240000, 0, -1, 92, 0.097166, -->, 0.102s
910000, 0, 240, 92, 0.004090, -->, 0.008s
3240000, 0, -1, 92, 0.097962, -->, 0.101s
910000, 0, 240, 92, 0.002833, -->, 0.008s
3240000, 0, -1, 92, 0.101093, -->, 0.104s
910000, 0, 240, 92, 0.006094, -->, 0.010s
3240000, 0, -1, 92, 0.098202, -->, 0.104s
910000, 0, 240, 92, 0.004000, -->, 0.009s
3240000, 0, -1, 92, 0.097407, -->, 0.102s
910000, 0, 240, 92, 0.004563, -->, 0.008s
3240000, 0, -1, 92, 0.106500, -->, 0.111s
910000, 0, 240, 92, 0.004530, -->, 0.009s
3240000, 0, -1, 92, 0.101458, -->, 0.104s
910000, 0, 240, 92, 0.006069, -->, 0.009s
3240000, 0, -1, 92, 0.099362, -->, 0.102s
 
900000, 0, 240, 91, 0.006168, -->, 0.008s
3210000, 0, -1, 91, 0.098394, -->, 0.103s
900000, 0, 240, 91, 0.005154, -->, 0.008s
3210000, 0, -1, 91, 0.099421, -->, 0.103s
900000, 0, 240, 91, 0.004884, -->, 0.008s
3210000, 0, -1, 91, 0.098710, -->, 0.102s
900000, 0, 240, 91, 0.005949, -->, 0.008s
3210000, 0, -1, 91, 0.096389, -->, 0.098s
900000, 0, 240, 91, 0.003864, -->, 0.008s
3210000, 0, -1, 91, 0.110149, -->, 0.116s
900000, 0, 240, 91, 0.003953, -->, 0.009s
3210000, 0, -1, 91, 0.097084, -->, 0.102s
900000, 0, 240, 91, 0.004177, -->, 0.008s
3210000, 0, -1, 91, 0.097628, -->, 0.102s
900000, 0, 240, 91, 0.004102, -->, 0.008s
3210000, 0, -1, 91, 0.097865, -->, 0.101s
900000, 0, 240, 91, 0.006168, -->, 0.008s
3210000, 0, -1, 91, 0.095744, -->, 0.100s
900000, 0, 240, 91, 0.005687, -->, 0.008s
3210000, 0, -1, 91, 0.103990, -->, 0.107s
 
890000, 0, 240, 90, 0.004683, -->, 0.008s
3170000, 0, -1, 90, 0.097461, -->, 0.100s
890000, 0, 240, 90, 0.003251, -->, 0.008s
3170000, 0, -1, 90, 0.097248, -->, 0.102s
890000, 0, 240, 90, 0.005885, -->, 0.008s
3170000, 0, -1, 90, 0.095719, -->, 0.100s
890000, 0, 240, 90, 0.006208, -->, 0.008s
3170000, 0, -1, 90, 0.095996, -->, 0.099s
890000, 0, 240, 90, 0.006831, -->, 0.008s
3170000, 0, -1, 90, 0.096416, -->, 0.100s
890000, 0, 240, 90, 0.005170, -->, 0.008s
3170000, 0, -1, 90, 0.094937, -->, 0.100s
890000, 0, 240, 90, 0.004355, -->, 0.008s
3170000, 0, -1, 90, 0.094658, -->, 0.098s
890000, 0, 240, 90, 0.002826, -->, 0.008s
3170000, 0, -1, 90, 0.097123, -->, 0.102s
890000, 0, 240, 90, 0.003421, -->, 0.008s
3170000, 0, -1, 90, 0.093571, -->, 0.098s
890000, 0, 240, 90, 0.004535, -->, 0.008s
3170000, 0, -1, 90, 0.098353, -->, 0.100s
 
880000, 0, 240, 89, 0.005460, -->, 0.009s
3130000, 0, -1, 89, 0.108396, -->, 0.111s
880000, 0, 240, 89, 0.006477, -->, 0.008s
3130000, 0, -1, 89, 0.099562, -->, 0.103s
880000, 0, 240, 89, 0.004577, -->, 0.008s
3130000, 0, -1, 89, 0.094468, -->, 0.099s
880000, 0, 240, 89, 0.004713, -->, 0.008s
3130000, 0, -1, 89, 0.095053, -->, 0.098s
880000, 0, 240, 89, 0.006712, -->, 0.008s
3130000, 0, -1, 89, 0.096365, -->, 0.100s
880000, 0, 240, 89, 0.005172, -->, 0.008s
3130000, 0, -1, 89, 0.095014, -->, 0.098s
880000, 0, 240, 89, 0.006322, -->, 0.008s
3130000, 0, -1, 89, 0.100261, -->, 0.105s
880000, 0, 240, 89, 0.006052, -->, 0.008s
3130000, 0, -1, 89, 0.096109, -->, 0.099s
880000, 0, 240, 89, 0.005065, -->, 0.008s
3130000, 0, -1, 89, 0.098906, -->, 0.104s
880000, 0, 240, 89, 0.006198, -->, 0.008s
3130000, 0, -1, 89, 0.096189, -->, 0.100s
 
870000, 0, 240, 88, 0.003478, -->, 0.008s
3080000, 0, -1, 88, 0.092849, -->, 0.098s
870000, 0, 240, 88, 0.004717, -->, 0.008s
3080000, 0, -1, 88, 0.094266, -->, 0.099s
870000, 0, 240, 88, 0.005233, -->, 0.008s
3080000, 0, -1, 88, 0.099570, -->, 0.105s
870000, 0, 240, 88, 0.003399, -->, 0.008s
3080000, 0, -1, 88, 0.097474, -->, 0.102s
870000, 0, 240, 88, 0.006015, -->, 0.008s
3080000, 0, -1, 88, 0.092491, -->, 0.098s
870000, 0, 240, 88, 0.005555, -->, 0.007s
3080000, 0, -1, 88, 0.096220, -->, 0.101s
870000, 0, 240, 88, 0.005092, -->, 0.008s
3080000, 0, -1, 88, 0.091449, -->, 0.097s
870000, 0, 240, 88, 0.004902, -->, 0.008s
3080000, 0, -1, 88, 0.091275, -->, 0.097s
870000, 0, 240, 88, 0.003992, -->, 0.008s
3080000, 0, -1, 88, 0.094317, -->, 0.100s
870000, 0, 240, 88, 0.004398, -->, 0.008s
3080000, 0, -1, 88, 0.094484, -->, 0.097s
 
860000, 0, 240, 87, 0.005343, -->, 0.009s
3050000, 0, -1, 87, 0.093754, -->, 0.097s
860000, 0, 240, 87, 0.005885, -->, 0.008s
3050000, 0, -1, 87, 0.095807, -->, 0.099s
860000, 0, 240, 87, 0.002441, -->, 0.008s
3050000, 0, -1, 87, 0.092771, -->, 0.098s
860000, 0, 240, 87, 0.005108, -->, 0.009s
3050000, 0, -1, 87, 0.098187, -->, 0.101s
860000, 0, 240, 87, 0.002879, -->, 0.008s
3050000, 0, -1, 87, 0.096537, -->, 0.101s
860000, 0, 240, 87, 0.005067, -->, 0.010s
3050000, 0, -1, 87, 0.097022, -->, 0.100s
860000, 0, 240, 87, 0.003510, -->, 0.008s
3050000, 0, -1, 87, 0.093673, -->, 0.097s
860000, 0, 240, 87, 0.002961, -->, 0.008s
3050000, 0, -1, 87, 0.092709, -->, 0.097s
860000, 0, 240, 87, 0.006477, -->, 0.008s
3050000, 0, -1, 87, 0.096455, -->, 0.099s
860000, 0, 240, 87, 0.006470, -->, 0.008s
3050000, 0, -1, 87, 0.096453, -->, 0.099s
 
850000, 0, 240, 86, 0.005991, -->, 0.008s
3010000, 0, -1, 86, 0.091435, -->, 0.095s
850000, 0, 240, 86, 0.006477, -->, 0.008s
3010000, 0, -1, 86, 0.096327, -->, 0.100s
850000, 0, 240, 86, 0.003044, -->, 0.008s
3010000, 0, -1, 86, 0.093072, -->, 0.096s
850000, 0, 240, 86, 0.003755, -->, 0.008s
3010000, 0, -1, 86, 0.093713, -->, 0.097s
850000, 0, 240, 86, 0.002952, -->, 0.008s
3010000, 0, -1, 86, 0.096692, -->, 0.101s
850000, 0, 240, 86, 0.004913, -->, 0.007s
3010000, 0, -1, 86, 0.099395, -->, 0.102s
850000, 0, 240, 86, 0.004538, -->, 0.008s
3010000, 0, -1, 86, 0.090935, -->, 0.096s
850000, 0, 240, 86, 0.004246, -->, 0.008s
3010000, 0, -1, 86, 0.094946, -->, 0.099s
850000, 0, 240, 86, 0.002532, -->, 0.008s
3010000, 0, -1, 86, 0.092694, -->, 0.098s
850000, 0, 240, 86, 0.003401, -->, 0.008s
3010000, 0, -1, 86, 0.099585, -->, 0.103s
 
840000, 0, 240, 85, 0.005178, -->, 0.008s
2970000, 0, -1, 85, 0.090400, -->, 0.093s
840000, 0, 240, 85, 0.004290, -->, 0.007s
2970000, 0, -1, 85, 0.090467, -->, 0.096s
840000, 0, 240, 85, 0.003477, -->, 0.007s
2970000, 0, -1, 85, 0.093379, -->, 0.098s
840000, 0, 240, 85, 0.004336, -->, 0.008s
2970000, 0, -1, 85, 0.090862, -->, 0.095s
840000, 0, 240, 85, 0.005653, -->, 0.008s
2970000, 0, -1, 85, 0.091700, -->, 0.094s
840000, 0, 240, 85, 0.006254, -->, 0.010s
2970000, 0, -1, 85, 0.090412, -->, 0.095s
840000, 0, 240, 85, 0.002175, -->, 0.007s
2970000, 0, -1, 85, 0.092801, -->, 0.096s
840000, 0, 240, 85, 0.003478, -->, 0.008s
2970000, 0, -1, 85, 0.092123, -->, 0.094s
840000, 0, 240, 85, 0.004878, -->, 0.009s
2970000, 0, -1, 85, 0.090086, -->, 0.094s
840000, 0, 240, 85, 0.006368, -->, 0.008s
2970000, 0, -1, 85, 0.091805, -->, 0.097s
 
830000, 0, 240, 84, 0.003945, -->, 0.008s
2920000, 0, -1, 84, 0.089602, -->, 0.094s
830000, 0, 240, 84, 0.005980, -->, 0.008s
2920000, 0, -1, 84, 0.092318, -->, 0.096s
830000, 0, 240, 84, 0.002873, -->, 0.008s
2920000, 0, -1, 84, 0.088687, -->, 0.092s
830000, 0, 240, 84, 0.005630, -->, 0.008s
2920000, 0, -1, 84, 0.087366, -->, 0.092s
830000, 0, 240, 84, 0.004407, -->, 0.008s
2920000, 0, -1, 84, 0.090635, -->, 0.095s
830000, 0, 240, 84, 0.002823, -->, 0.008s
2920000, 0, -1, 84, 0.101109, -->, 0.106s
830000, 0, 240, 84, 0.003260, -->, 0.008s
2920000, 0, -1, 84, 0.089683, -->, 0.094s
830000, 0, 240, 84, 0.004312, -->, 0.008s
2920000, 0, -1, 84, 0.090083, -->, 0.094s
830000, 0, 240, 84, 0.003734, -->, 0.008s
2920000, 0, -1, 84, 0.093908, -->, 0.096s
830000, 0, 240, 84, 0.002830, -->, 0.008s
2920000, 0, -1, 84, 0.092869, -->, 0.097s
 
820000, 0, 240, 83, 0.005160, -->, 0.007s
2880000, 0, -1, 83, 0.086307, -->, 0.092s
820000, 0, 240, 83, 0.003586, -->, 0.008s
2880000, 0, -1, 83, 0.089567, -->, 0.094s
820000, 0, 240, 83, 0.005241, -->, 0.008s
2880000, 0, -1, 83, 0.091560, -->, 0.094s
820000, 0, 240, 83, 0.002470, -->, 0.008s
2880000, 0, -1, 83, 0.091420, -->, 0.096s
820000, 0, 240, 83, 0.002680, -->, 0.007s
2880000, 0, -1, 83, 0.089170, -->, 0.093s
820000, 0, 240, 83, 0.006043, -->, 0.008s
2880000, 0, -1, 83, 0.092328, -->, 0.094s
820000, 0, 240, 83, 0.004835, -->, 0.008s
2880000, 0, -1, 83, 0.087318, -->, 0.091s
820000, 0, 240, 83, 0.005162, -->, 0.008s
2880000, 0, -1, 83, 0.087358, -->, 0.093s
820000, 0, 240, 83, 0.002934, -->, 0.008s
2880000, 0, -1, 83, 0.088785, -->, 0.092s
820000, 0, 240, 83, 0.004667, -->, 0.007s
2880000, 0, -1, 83, 0.087121, -->, 0.091s
 
810000, 0, 240, 82, 0.003788, -->, 0.008s
2830000, 0, -1, 82, 0.088330, -->, 0.091s
810000, 0, 240, 82, 0.005465, -->, 0.008s
2830000, 0, -1, 82, 0.087475, -->, 0.091s
810000, 0, 240, 82, 0.006005, -->, 0.007s
2830000, 0, -1, 82, 0.088278, -->, 0.093s
810000, 0, 240, 82, 0.003963, -->, 0.008s
2830000, 0, -1, 82, 0.086232, -->, 0.090s
810000, 0, 240, 82, 0.006430, -->, 0.009s
2830000, 0, -1, 82, 0.087806, -->, 0.090s
810000, 0, 240, 82, 0.006324, -->, 0.008s
2830000, 0, -1, 82, 0.092788, -->, 0.096s
810000, 0, 240, 82, 0.003917, -->, 0.008s
2830000, 0, -1, 82, 0.090425, -->, 0.095s
810000, 0, 240, 82, 0.002402, -->, 0.008s
2830000, 0, -1, 82, 0.093016, -->, 0.095s
810000, 0, 240, 82, 0.004798, -->, 0.008s
2830000, 0, -1, 82, 0.094785, -->, 0.097s
810000, 0, 240, 82, 0.006847, -->, 0.008s
2830000, 0, -1, 82, 0.096024, -->, 0.099s
 
800000, 0, 240, 81, 0.004488, -->, 0.008s
2780000, 0, -1, 81, 0.090249, -->, 0.093s
800000, 0, 240, 81, 0.002932, -->, 0.008s
2780000, 0, -1, 81, 0.085294, -->, 0.089s
800000, 0, 240, 81, 0.002901, -->, 0.008s
2780000, 0, -1, 81, 0.085413, -->, 0.091s
800000, 0, 240, 81, 0.005601, -->, 0.007s
2780000, 0, -1, 81, 0.088092, -->, 0.092s
800000, 0, 240, 81, 0.005253, -->, 0.007s
2780000, 0, -1, 81, 0.087842, -->, 0.092s
800000, 0, 240, 81, 0.005145, -->, 0.007s
2780000, 0, -1, 81, 0.091307, -->, 0.095s
800000, 0, 240, 81, 0.005503, -->, 0.008s
2780000, 0, -1, 81, 0.087705, -->, 0.090s
800000, 0, 240, 81, 0.004451, -->, 0.007s
2780000, 0, -1, 81, 0.091241, -->, 0.095s
800000, 0, 240, 81, 0.003035, -->, 0.008s
2780000, 0, -1, 81, 0.088539, -->, 0.093s
800000, 0, 240, 81, 0.005495, -->, 0.007s
2780000, 0, -1, 81, 0.083676, -->, 0.089s
 
790000, 0, 240, 80, 0.005083, -->, 0.008s
2720000, 0, -1, 80, 0.090112, -->, 0.093s
790000, 0, 240, 80, 0.003342, -->, 0.007s
2720000, 0, -1, 80, 0.085646, -->, 0.088s
790000, 0, 240, 80, 0.004095, -->, 0.009s
2720000, 0, -1, 80, 0.085598, -->, 0.090s
790000, 0, 240, 80, 0.005472, -->, 0.008s
2720000, 0, -1, 80, 0.083256, -->, 0.088s
790000, 0, 240, 80, 0.002322, -->, 0.008s
2720000, 0, -1, 80, 0.084733, -->, 0.088s
790000, 0, 240, 80, 0.004375, -->, 0.008s
2720000, 0, -1, 80, 0.090719, -->, 0.093s
790000, 0, 240, 80, 0.005419, -->, 0.007s
2720000, 0, -1, 80, 0.083815, -->, 0.087s
790000, 0, 240, 80, 0.005843, -->, 0.007s
2720000, 0, -1, 80, 0.092307, -->, 0.095s
790000, 0, 240, 80, 0.003243, -->, 0.008s
2720000, 0, -1, 80, 0.085474, -->, 0.091s
790000, 0, 240, 80, 0.005662, -->, 0.007s
2720000, 0, -1, 80, 0.088300, -->, 0.092s
 
780000, 0, 240, 79, 0.003957, -->, 0.009s
2690000, 0, -1, 79, 0.084421, -->, 0.089s
780000, 0, 240, 79, 0.004792, -->, 0.007s
2690000, 0, -1, 79, 0.083637, -->, 0.087s
780000, 0, 240, 79, 0.007208, -->, 0.010s
2690000, 0, -1, 79, 0.086565, -->, 0.090s
780000, 0, 240, 79, 0.005834, -->, 0.007s
2690000, 0, -1, 79, 0.088298, -->, 0.093s
780000, 0, 240, 79, 0.005852, -->, 0.007s
2690000, 0, -1, 79, 0.092373, -->, 0.095s
780000, 0, 240, 79, 0.002926, -->, 0.007s
2690000, 0, -1, 79, 0.085489, -->, 0.090s
780000, 0, 240, 79, 0.002637, -->, 0.007s
2690000, 0, -1, 79, 0.085174, -->, 0.089s
780000, 0, 240, 79, 0.002726, -->, 0.007s
2690000, 0, -1, 79, 0.081697, -->, 0.087s
780000, 0, 240, 79, 0.005630, -->, 0.007s
2690000, 0, -1, 79, 0.088845, -->, 0.093s
780000, 0, 240, 79, 0.004538, -->, 0.007s
2690000, 0, -1, 79, 0.090985, -->, 0.094s
 
770000, 0, 240, 78, 0.002275, -->, 0.007s
2650000, 0, -1, 78, 0.080506, -->, 0.086s
770000, 0, 240, 78, 0.005363, -->, 0.008s
2650000, 0, -1, 78, 0.083613, -->, 0.089s
770000, 0, 240, 78, 0.002230, -->, 0.007s
2650000, 0, -1, 78, 0.084424, -->, 0.088s
770000, 0, 240, 78, 0.006730, -->, 0.009s
2650000, 0, -1, 78, 0.084614, -->, 0.088s
770000, 0, 240, 78, 0.003566, -->, 0.009s
2650000, 0, -1, 78, 0.085105, -->, 0.087s
770000, 0, 240, 78, 0.003938, -->, 0.007s
2650000, 0, -1, 78, 0.086223, -->, 0.088s
770000, 0, 240, 78, 0.003869, -->, 0.007s
2650000, 0, -1, 78, 0.082501, -->, 0.086s
770000, 0, 240, 78, 0.003207, -->, 0.007s
2650000, 0, -1, 78, 0.085880, -->, 0.089s
770000, 0, 240, 78, 0.004515, -->, 0.007s
2650000, 0, -1, 78, 0.086851, -->, 0.092s
770000, 0, 240, 78, 0.005245, -->, 0.007s
2650000, 0, -1, 78, 0.092002, -->, 0.094s
 
760000, 0, 240, 77, 0.004802, -->, 0.007s
2610000, 0, -1, 77, 0.086015, -->, 0.089s
760000, 0, 240, 77, 0.005185, -->, 0.007s
2610000, 0, -1, 77, 0.088105, -->, 0.093s
760000, 0, 240, 77, 0.004818, -->, 0.007s
2610000, 0, -1, 77, 0.083321, -->, 0.088s
760000, 0, 240, 77, 0.005804, -->, 0.007s
2610000, 0, -1, 77, 0.080115, -->, 0.084s
760000, 0, 240, 77, 0.004920, -->, 0.007s
2610000, 0, -1, 77, 0.079484, -->, 0.085s
760000, 0, 240, 77, 0.005188, -->, 0.007s
2610000, 0, -1, 77, 0.096158, -->, 0.098s
760000, 0, 240, 77, 0.004971, -->, 0.008s
2610000, 0, -1, 77, 0.083098, -->, 0.088s
760000, 0, 240, 77, 0.005977, -->, 0.008s
2610000, 0, -1, 77, 0.088140, -->, 0.091s
760000, 0, 240, 77, 0.003234, -->, 0.008s
2610000, 0, -1, 77, 0.088048, -->, 0.091s
760000, 0, 240, 77, 0.003826, -->, 0.008s
2610000, 0, -1, 77, 0.085213, -->, 0.088s
 
750000, 0, 240, 76, 0.004673, -->, 0.009s
2560000, 0, -1, 76, 0.084204, -->, 0.087s
750000, 0, 240, 76, 0.003396, -->, 0.007s
2560000, 0, -1, 76, 0.085836, -->, 0.089s
750000, 0, 240, 76, 0.002293, -->, 0.008s
2560000, 0, -1, 76, 0.080966, -->, 0.086s
750000, 0, 240, 76, 0.005717, -->, 0.007s
2560000, 0, -1, 76, 0.079650, -->, 0.083s
750000, 0, 240, 76, 0.002750, -->, 0.007s
2560000, 0, -1, 76, 0.085046, -->, 0.087s
750000, 0, 240, 76, 0.005349, -->, 0.007s
2560000, 0, -1, 76, 0.080027, -->, 0.084s
750000, 0, 240, 76, 0.005691, -->, 0.007s
2560000, 0, -1, 76, 0.080542, -->, 0.083s
750000, 0, 240, 76, 0.003384, -->, 0.007s
2560000, 0, -1, 76, 0.098103, -->, 0.101s
750000, 0, 240, 76, 0.004544, -->, 0.007s
2560000, 0, -1, 76, 0.079357, -->, 0.084s
750000, 0, 240, 76, 0.005807, -->, 0.008s
2560000, 0, -1, 76, 0.082922, -->, 0.087s
 
740000, 0, 240, 75, 0.003836, -->, 0.008s
2520000, 0, -1, 75, 0.081006, -->, 0.084s
740000, 0, 240, 75, 0.004897, -->, 0.009s
2520000, 0, -1, 75, 0.078257, -->, 0.084s
740000, 0, 240, 75, 0.004858, -->, 0.007s
2520000, 0, -1, 75, 0.078947, -->, 0.084s
740000, 0, 240, 75, 0.005268, -->, 0.007s
2520000, 0, -1, 75, 0.079825, -->, 0.083s
740000, 0, 240, 75, 0.002349, -->, 0.007s
2520000, 0, -1, 75, 0.081021, -->, 0.085s
740000, 0, 240, 75, 0.001931, -->, 0.007s
2520000, 0, -1, 75, 0.080651, -->, 0.083s
740000, 0, 240, 75, 0.002750, -->, 0.007s
2520000, 0, -1, 75, 0.081314, -->, 0.086s
740000, 0, 240, 75, 0.003841, -->, 0.007s
2520000, 0, -1, 75, 0.082488, -->, 0.087s
740000, 0, 240, 75, 0.005227, -->, 0.007s
2520000, 0, -1, 75, 0.080245, -->, 0.085s
740000, 0, 240, 75, 0.003244, -->, 0.007s
2520000, 0, -1, 75, 0.089517, -->, 0.093s
 
730000, 0, 240, 74, 0.001983, -->, 0.007s
2470000, 0, -1, 74, 0.080050, -->, 0.082s
730000, 0, 240, 74, 0.004926, -->, 0.008s
2470000, 0, -1, 74, 0.078362, -->, 0.081s
730000, 0, 240, 74, 0.002922, -->, 0.007s
2470000, 0, -1, 74, 0.077702, -->, 0.082s
730000, 0, 240, 74, 0.006006, -->, 0.008s
2470000, 0, -1, 74, 0.080235, -->, 0.084s
730000, 0, 240, 74, 0.004788, -->, 0.007s
2470000, 0, -1, 74, 0.079707, -->, 0.082s
730000, 0, 240, 74, 0.002955, -->, 0.008s
2470000, 0, -1, 74, 0.081731, -->, 0.083s
730000, 0, 240, 74, 0.002961, -->, 0.008s
2470000, 0, -1, 74, 0.077484, -->, 0.083s
730000, 0, 240, 74, 0.002493, -->, 0.009s
2470000, 0, -1, 74, 0.080854, -->, 0.083s
730000, 0, 240, 74, 0.003680, -->, 0.007s
2470000, 0, -1, 74, 0.079041, -->, 0.083s
730000, 0, 240, 74, 0.004603, -->, 0.008s
2470000, 0, -1, 74, 0.081453, -->, 0.084s
 
720000, 0, 240, 73, 0.004874, -->, 0.007s
2420000, 0, -1, 73, 0.078815, -->, 0.082s
720000, 0, 240, 73, 0.003192, -->, 0.007s
2420000, 0, -1, 73, 0.077156, -->, 0.081s
720000, 0, 240, 73, 0.004323, -->, 0.007s
2420000, 0, -1, 73, 0.079303, -->, 0.082s
720000, 0, 240, 73, 0.002817, -->, 0.008s
2420000, 0, -1, 73, 0.079902, -->, 0.082s
720000, 0, 240, 73, 0.004267, -->, 0.007s
2420000, 0, -1, 73, 0.078771, -->, 0.082s
720000, 0, 240, 73, 0.002472, -->, 0.007s
2420000, 0, -1, 73, 0.080764, -->, 0.083s
720000, 0, 240, 73, 0.003432, -->, 0.007s
2420000, 0, -1, 73, 0.078475, -->, 0.081s
720000, 0, 240, 73, 0.004402, -->, 0.007s
2420000, 0, -1, 73, 0.075066, -->, 0.080s
720000, 0, 240, 73, 0.002120, -->, 0.007s
2420000, 0, -1, 73, 0.080571, -->, 0.083s
720000, 0, 240, 73, 0.003098, -->, 0.007s
2420000, 0, -1, 73, 0.081744, -->, 0.083s
 
710000, 0, 240, 72, 0.006289, -->, 0.009s
2360000, 0, -1, 72, 0.078686, -->, 0.080s
710000, 0, 240, 72, 0.001973, -->, 0.007s
2360000, 0, -1, 72, 0.077091, -->, 0.083s
710000, 0, 240, 72, 0.002464, -->, 0.007s
2360000, 0, -1, 72, 0.077190, -->, 0.079s
710000, 0, 240, 72, 0.003924, -->, 0.007s
2360000, 0, -1, 72, 0.074893, -->, 0.080s
710000, 0, 240, 72, 0.005911, -->, 0.008s
2360000, 0, -1, 72, 0.075749, -->, 0.078s
710000, 0, 240, 72, 0.002763, -->, 0.007s
2360000, 0, -1, 72, 0.079485, -->, 0.090s
710000, 0, 240, 72, 0.004569, -->, 0.007s
2360000, 0, -1, 72, 0.074927, -->, 0.078s
710000, 0, 240, 72, 0.004577, -->, 0.009s
2360000, 0, -1, 72, 0.073345, -->, 0.079s
710000, 0, 240, 72, 0.002680, -->, 0.008s
2360000, 0, -1, 72, 0.076892, -->, 0.079s
710000, 0, 240, 72, 0.003787, -->, 0.012s
2360000, 0, -1, 72, 0.074478, -->, 0.078s
 
700000, 0, 240, 71, 0.006386, -->, 0.008s
2320000, 0, -1, 71, 0.075029, -->, 0.078s
700000, 0, 240, 71, 0.004345, -->, 0.007s
2320000, 0, -1, 71, 0.075394, -->, 0.078s
700000, 0, 240, 71, 0.004300, -->, 0.008s
2320000, 0, -1, 71, 0.074499, -->, 0.079s
700000, 0, 240, 71, 0.002074, -->, 0.007s
2320000, 0, -1, 71, 0.076859, -->, 0.079s
